 TITLE ="GEORGIA TECH TEST PIT GRID (linear elastic)                                     "
 VARIABLES = "R","Z","DISP_R","DISP_Z","EPSR","EPSTH","EPSZ","EPSRZ","SIGMAR","SIGMATH","SIGMAZ","SIGMARZ"
 ZONE T="GEOMETRY & DISP", N=  475, E=  140, F=FEPOINT, ET=QUADRILATERAL
 17.54999924 46.00000000  0.00366000 -0.01366564    -0.0000799     0.0002085    -0.0005015     0.0009690    -2.3455472    -1.4184450    -3.5467181     1.3830290
 25.04999924 46.00000000  0.00298510 -0.01045907    -0.0000985     0.0001192    -0.0002733     0.0005541    -1.7589025    -1.0592271    -2.2297781     0.7930472
 32.54999924 46.00000000  0.00218233 -0.00821340    -0.0001069     0.0000670    -0.0001726     0.0002438    -1.5675610    -1.0083250    -1.7075129     0.3482888
 42.54999924 46.00000000  0.00133349 -0.00660093    -0.0000714     0.0000313    -0.0001271     0.0000793    -1.1938910    -0.8634974    -1.3174209     0.1129710
 52.54999924 46.00000000  0.00075334 -0.00582467    -0.0000431     0.0000143    -0.0001186    -0.0000188    -0.9886888    -0.8039749    -1.1825240    -0.0267601
 65.05000305 46.00000000  0.00030450 -0.00547916    -0.0000301     0.0000047    -0.0001171    -0.0000108    -0.9174509    -0.8055473    -1.1490788    -0.0153874
 77.55000305 46.00000000  0.00000000 -0.00540507    -0.0000186     0.0000000    -0.0001177    -0.0000049    -0.8435284    -0.7837859    -1.1159364    -0.0079239
  0.00000000 47.00000000  0.00000000 -0.02180921     0.0006699     0.0006699    -0.0020107    -0.0000024    -1.4395283    -1.4395283    -7.1837253    -0.0025895
  1.39999998 47.00000000  0.00092223 -0.02174474     0.0006553     0.0006587    -0.0019907     0.0003961    -1.4959656    -1.4885526    -7.1659447     0.4244182
  4.55000019 47.00000000  0.00278127 -0.02113701     0.0005163     0.0006113    -0.0018148     0.0011741    -1.8388417    -1.6353304    -6.8339976     1.2579965
  9.55000019 47.00000000  0.00447984 -0.01896365     0.0001464     0.0004691    -0.0012895     0.0016969    -2.5749477    -1.8833896    -5.6517227     1.8180829
 17.54999924 47.00000000  0.00440793 -0.01429177    -0.0001461     0.0002512    -0.0006069     0.0012598    -2.4635459    -1.6123248    -3.4509960     1.3498327
 32.54999924 47.00000000  0.00227020 -0.00843962    -0.0001262     0.0000697    -0.0002135     0.0002951    -1.4271854    -1.0073373    -1.6142449     0.3161989
 52.54999924 47.00000000  0.00068812 -0.00598407    -0.0000422     0.0000131    -0.0001548    -0.0000316    -0.8784594    -0.7600083    -1.1197704    -0.0338458
 77.55000305 47.00000000  0.00000000 -0.00556253    -0.0000159     0.0000000    -0.0001540    -0.0000049    -0.7625460    -0.7283713    -1.0583823    -0.0052914
  0.00000000 48.00000000  0.00000000 -0.02401008     0.0009118     0.0009118    -0.0023764     0.0000021    -0.4154989    -0.4154989    -7.4616919     0.0022868
  0.69999999 48.00000000  0.00063145 -0.02398752     0.0008923     0.0009021    -0.0023611     0.0002386    -0.5165417    -0.4957059    -7.4882416     0.2556386
  1.39999998 48.00000000  0.00124928 -0.02392281     0.0008805     0.0008923    -0.0023270     0.0004792    -0.4877880    -0.4625030    -7.3610629     0.5133757
  2.97499990 48.00000000  0.00256137 -0.02360588     0.0007780     0.0008610    -0.0022426     0.0009625    -0.9201818    -0.7422955    -7.3928015     1.0313003
  4.55000019 48.00000000  0.00369983 -0.02309465     0.0006497     0.0008132    -0.0020903     0.0013667    -1.2966183    -0.9464324    -7.1680901     1.4643117
  7.05000019 48.00000000  0.00496670 -0.02183197     0.0003817     0.0007045    -0.0017383     0.0017156    -1.9763189    -1.2847135    -6.5191938     1.8381784
  9.55000019 48.00000000  0.00560857 -0.02028994     0.0001116     0.0005873    -0.0013836     0.0018522    -2.6953372    -1.6760382    -5.8993977     1.9844934
 13.55000019 48.00000000  0.00565713 -0.01749968    -0.0000672     0.0004175    -0.0009025     0.0015729    -2.5104910    -1.4718508    -4.3003904     1.6852815
 17.54999924 48.00000000  0.00507099 -0.01487941    -0.0002162     0.0002889    -0.0005827     0.0012340    -2.6485838    -1.5661634    -3.4339140     1.3221136
 25.04999924 48.00000000  0.00360940 -0.01111114    -0.0001833     0.0001441    -0.0002899     0.0006750    -1.8030444    -1.1015778    -2.0315580     0.7232336
 32.54999924 48.00000000  0.00232204 -0.00864036    -0.0001431     0.0000713    -0.0001899     0.0002470    -1.4276583    -0.9682544    -1.5280096     0.2646781
 42.54999924 48.00000000  0.00126540 -0.00692374    -0.0000853     0.0000297    -0.0001450     0.0000793    -1.0419575    -0.7955357    -1.1699256     0.0849580
 52.54999924 48.00000000  0.00061688 -0.00613426    -0.0000404     0.0000117    -0.0001437    -0.0000479    -0.8248901    -0.7132415    -1.0462561    -0.0513554
 65.05000305 48.00000000  0.00023590 -0.00578688    -0.0000247     0.0000036    -0.0001468    -0.0000187    -0.7721057    -0.7114588    -1.0337400    -0.0199922
 77.55000305 48.00000000  0.00000000 -0.00571308    -0.0000131     0.0000000    -0.0001453    -0.0000050    -0.7066632    -0.6786577    -0.9899809    -0.0053993
  0.00000000 49.00000000  0.00000000 -0.02668310     0.0012159     0.0012159    -0.0029842     0.0000064     0.2381523     0.2381523    -8.7621373     0.0068740
  1.39999998 49.00000000  0.00166898 -0.02653101     0.0011825     0.0011921    -0.0029279     0.0006921     0.1627856     0.1834690    -8.6450547     0.7415376
  4.55000019 49.00000000  0.00480000 -0.02535351     0.0007691     0.0010549    -0.0024376     0.0018699    -0.9814248    -0.3689572    -7.8530592     2.0034288
  9.55000019 49.00000000  0.00684093 -0.02170066     0.0000325     0.0007163    -0.0014173     0.0021404    -2.7951429    -1.3298793    -5.9020162     2.2933295
 17.54999924 49.00000000  0.00564873 -0.01545361    -0.0002761     0.0003219    -0.0005514     0.0011951    -2.7589570    -1.4775680    -3.3489501     1.2804581
 32.54999924 49.00000000  0.00230056 -0.00882106    -0.0001578     0.0000707    -0.0001696     0.0001901    -1.4388669    -0.9491719    -1.4641464     0.2036264
 52.54999924 49.00000000  0.00052056 -0.00627169    -0.0000403     0.0000099    -0.0001331    -0.0000655    -0.7869209    -0.6793904    -0.9858502    -0.0701855
 77.55000305 49.00000000  0.00000000 -0.00585325    -0.0000113     0.0000000    -0.0001369    -0.0000043    -0.6589323    -0.6348060    -0.9280827    -0.0046372
  0.00000000 50.00000000  0.00000000 -0.02997852     0.0016260     0.0016260    -0.0019808    -0.0000014     1.6939482     1.6939482    -9.4991845    -0.0080917
  0.69999999 50.00000000  0.00112838 -0.02992900     0.0015979     0.0016120    -0.0019792     0.0002576     1.5707396     1.5913262    -9.6128457     0.5158378
  1.39999998 50.00000000  0.00223706 -0.02977852     0.0015701     0.0015979    -0.0019575     0.0005235     1.5141955     1.5548650    -9.4593658     1.0467605
  2.97499990 50.00000000  0.00447819 -0.02907354     0.0012754     0.0015053    -0.0017816     0.0009799     0.9562357     1.2926200    -9.0331052     1.8979319
  4.55000019 50.00000000  0.00625465 -0.02796992     0.0008958     0.0013746    -0.0015491     0.0013786     0.2262918     0.9270522    -8.3914046     2.8222207
  7.05000019 50.00000000  0.00774847 -0.02567682     0.0003838     0.0010991    -0.0011771     0.0014182    -0.7621574     0.2846477    -7.1519452     2.7202803
  9.55000019 50.00000000  0.00817367 -0.02312461    -0.0000841     0.0008559    -0.0008165     0.0013555    -1.5428831    -0.1672505    -5.9621681     2.7547254
 13.55000019 50.00000000  0.00741446 -0.01925185    -0.0002551     0.0005472    -0.0004984     0.0009725    -1.6064453    -0.4322723    -4.2269375     1.8630798
 17.54999924 50.00000000  0.00613282 -0.01598230    -0.0003464     0.0003494    -0.0003040     0.0006385    -1.6068681    -0.5884316    -3.2254026     1.2624191
 25.04999924 50.00000000  0.00400715 -0.01161503    -0.0002597     0.0001600    -0.0001375     0.0003310    -1.0782186    -0.4640576    -1.8321308     0.6621826
 32.54999924 50.00000000  0.00223757 -0.00897965    -0.0001700     0.0000687    -0.0000944     0.0000783    -0.7957469    -0.4462930    -1.3621503     0.1193959
 42.54999924 50.00000000  0.00114323 -0.00718476    -0.0000910     0.0000269    -0.0000734     0.0000258    -0.5272024    -0.3546952    -1.0188565     0.0660557
 52.54999924 50.00000000  0.00041749 -0.00640048    -0.0000392     0.0000079    -0.0000767    -0.0000430    -0.3987436    -0.3297735    -0.9282951    -0.1030819
 65.05000305 50.00000000  0.00016174 -0.00606711    -0.0000167     0.0000025    -0.0000807    -0.0000128    -0.3457554    -0.3176767    -0.9130588    -0.0215104
 77.55000305 50.00000000  0.00000000 -0.00598681    -0.0000092     0.0000000    -0.0000790    -0.0000037    -0.3187139    -0.3052808    -0.8771663    -0.0218030
  0.00000000 50.09999847  0.00000000 -0.03001420     0.0016140     0.0016140    -0.0003586    -0.0000024     1.4098073     1.4098073    -9.8771461    -0.0261850
  1.39999998 50.09999847  0.00221674 -0.02981350     0.0015550     0.0015834    -0.0003520     0.0001025     1.3581523     1.3803829    -9.7081040     1.0981308
  4.55000019 50.09999847  0.00619793 -0.02800032     0.0008870     0.0013622    -0.0003051     0.0002819     0.7718873     1.1445356    -8.6203480     3.0216785
  9.55000019 50.09999847  0.00809483 -0.02314484    -0.0000841     0.0008476    -0.0002022     0.0002714    -0.0831412     0.6475086    -6.0319466     2.9092236
 17.54999924 50.09999847  0.00607279 -0.01599249    -0.0003432     0.0003460    -0.0001016     0.0001200    -0.3132210     0.2272248    -3.1976186     1.2860850
 32.54999924 50.09999847  0.00221501 -0.00898376    -0.0001683     0.0000680    -0.0000409     0.0000073    -0.1592096     0.0261457    -1.3318475     0.0780685
 52.54999924 50.09999847  0.00041307 -0.00640335    -0.0000387     0.0000079    -0.0000286    -0.0000119    -0.0457608    -0.0092126    -0.9142617    -0.1270463
 77.55000305 50.09999847  0.00000000 -0.00598957    -0.0000091     0.0000000    -0.0000275    -0.0000037    -0.0199713    -0.0128632    -0.8701558    -0.0395085
  0.00000000 50.20000076  0.00000000 -0.03005024     0.0016019     0.0016019    -0.0003652    -0.0000035     1.3951956     1.3951956   -10.0977483    -0.0380152
  0.69999999 50.20000076  0.00110978 -0.03000115     0.0015689     0.0015854    -0.0003638     0.0000488     1.3653298     1.3782718   -10.0737988     0.5234668
  1.39999998 50.20000076  0.00219645 -0.02984891     0.0015400     0.0015689    -0.0003552     0.0001060     1.3421815     1.3648567    -9.8226690     1.1365268
  2.97499990 50.20000076  0.00439862 -0.02914037     0.0012523     0.0014785    -0.0003374     0.0001801     1.0891555     1.2665322    -9.4280315     1.9305603
  4.55000019 50.20000076  0.00614129 -0.02803094     0.0008781     0.0013497    -0.0003077     0.0002863     0.7618108     1.1316480    -8.7117222     3.0682944
  7.05000019 50.20000076  0.00760448 -0.02572629     0.0003749     0.0010786    -0.0002478     0.0002536     0.3212511     0.8730789    -7.1646548     2.7181421
  9.55000019 50.20000076  0.00801596 -0.02316505    -0.0000842     0.0008394    -0.0002021     0.0002736    -0.0839384     0.6402887    -6.0332539     2.9326693
 13.55000019 50.20000076  0.00726985 -0.01927914    -0.0002504     0.0005365    -0.0001362     0.0001717    -0.2292031     0.3878774    -4.1637436     1.8406695
 17.54999924 50.20000076  0.00601271 -0.01600263    -0.0003399     0.0003426    -0.0001010     0.0001199    -0.3104024     0.2247976    -3.1780818     1.2854509
 25.04999924 50.20000076  0.00392647 -0.01162634    -0.0002547     0.0001567    -0.0000563     0.0000641    -0.2334176     0.0892121    -1.8139464     0.6866470
 32.54999924 50.20000076  0.00219242 -0.00898783    -0.0001666     0.0000674    -0.0000405     0.0000069    -0.1575953     0.0258724    -1.3187317     0.0741053
 42.54999924 50.20000076  0.00111901 -0.00719102    -0.0000892     0.0000263    -0.0000311     0.0000080    -0.0893648     0.0011963    -1.0051598     0.0859180
 52.54999924 50.20000076  0.00040865 -0.00640620    -0.0000383     0.0000078    -0.0000284    -0.0000120    -0.0452760    -0.0091348    -0.9061046    -0.1286610
 65.05000305 50.20000076  0.00015810 -0.00607282    -0.0000163     0.0000024    -0.0000283    -0.0000016    -0.0264803    -0.0117566    -0.8972977    -0.0172867
 77.55000305 50.20000076  0.00000000 -0.00599231    -0.0000090     0.0000000    -0.0000273    -0.0000037    -0.0197801    -0.0127615    -0.8635459    -0.0393747
  0.00000000 50.85000229  0.00000000 -0.03029824     0.0015139     0.0015139    -0.0003949    -0.0000010     1.2968814     1.2968814   -11.1064047    -0.0106773
  1.39999998 50.85000229  0.00206711 -0.03008891     0.0014476     0.0014765    -0.0003842     0.0001153     1.2398168     1.2625159   -10.8166707     1.2360668
  4.55000019 50.85000229  0.00577470 -0.02823582     0.0008207     0.0012692    -0.0003223     0.0003044     0.6976156     1.0492484    -9.2308295     3.2625092
  9.55000019 50.85000229  0.00750293 -0.02329597    -0.0000846     0.0007856    -0.0002005     0.0002825    -0.0886115     0.5938294    -6.0054741     3.0277958
 17.54999924 50.85000229  0.00562065 -0.01606718    -0.0003185     0.0003203    -0.0000978     0.0001204    -0.2923295     0.2085823    -3.0782117     1.2907519
 32.54999924 50.85000229  0.00204490 -0.00901343    -0.0001555     0.0000628    -0.0000383     0.0000062    -0.1472850     0.0238871    -1.2472096     0.0659886
 52.54999924 50.85000229  0.00037971 -0.00642410    -0.0000355     0.0000072    -0.0000267    -0.0000123    -0.0421426    -0.0086383    -0.8533952    -0.1316349
 77.55000305 50.85000229  0.00000000 -0.00600957    -0.0000082     0.0000000    -0.0000258    -0.0000036    -0.0184602    -0.0120161    -0.8144249    -0.0386001
  0.00000000 51.50000000  0.00000000 -0.03056355     0.0014260     0.0014260    -0.0004232     0.0000000     1.1991420     1.1991420   -12.0752237     0.0001206
  0.69999999 51.50000000  0.00098354 -0.03050975     0.0013841     0.0014051    -0.0004197     0.0000553     1.1620318     1.1784326   -11.9917491     0.5930033
  1.39999998 51.50000000  0.00193780 -0.03034838     0.0013551     0.0013841    -0.0004120     0.0001253     1.1379360     1.1607362   -11.7712103     1.3429248
  2.97499990 51.50000000  0.00388241 -0.02960779     0.0011015     0.0013050    -0.0003825     0.0002048     0.9209685     1.0805384   -10.9898607     2.1951684
  4.55000019 51.50000000  0.00540759 -0.02844987     0.0007631     0.0011885    -0.0003382     0.0003253     0.6325664     0.9661274    -9.7930369     3.4868026
  7.05000019 51.50000000  0.00666630 -0.02605572     0.0003160     0.0009456    -0.0002581     0.0002803     0.2525938     0.7463106    -7.5742154     3.0042646
  9.55000019 51.50000000  0.00698742 -0.02342572    -0.0000853     0.0007317    -0.0001995     0.0002924    -0.0937596     0.5468378    -5.9986408     3.1337771
 13.55000019 51.50000000  0.00632427 -0.01945334    -0.0002201     0.0004667    -0.0001316     0.0001808    -0.2071453     0.3314807    -4.0362011     1.9375337
 17.54999924 51.50000000  0.00522627 -0.01612979    -0.0002971     0.0002978    -0.0000945     0.0001208    -0.2741631     0.1923049    -2.9749502     1.2944186
 25.04999924 51.50000000  0.00339910 -0.01169632    -0.0002220     0.0001357    -0.0000515     0.0000652    -0.2045753     0.0758890    -1.6576120     0.6984555
 32.54999924 51.50000000  0.00189676 -0.00903767    -0.0001442     0.0000583    -0.0000361     0.0000052    -0.1368758     0.0219311    -1.1728471     0.0560239
 42.54999924 51.50000000  0.00096108 -0.00722900    -0.0000773     0.0000226    -0.0000274     0.0000080    -0.0776839     0.0006467    -0.8863287     0.0857588
 52.54999924 51.50000000  0.00035069 -0.00644094    -0.0000327     0.0000067    -0.0000250    -0.0000126    -0.0389849    -0.0081302    -0.7998547    -0.1353350
 65.05000305 51.50000000  0.00013443 -0.00610751    -0.0000140     0.0000021    -0.0000251    -0.0000016    -0.0230592    -0.0104386    -0.7940196    -0.0174253
 77.55000305 51.50000000  0.00000000 -0.00602580    -0.0000075     0.0000000    -0.0000242    -0.0000035    -0.0171361    -0.0112691    -0.7652033    -0.0378455
  0.00000000 52.15000153  0.00000000 -0.03085004     0.0013308     0.0013308    -0.0004566     0.0000019     1.0921696     1.0921696   -13.2100753     0.0198958
  1.39999998 52.15000153  0.00180935 -0.03062585     0.0012647     0.0012924    -0.0004440     0.0001331     1.0361359     1.0578337   -12.8585566     1.4262897
  4.55000019 52.15000153  0.00503849 -0.02867587     0.0007058     0.0011074    -0.0003554     0.0003406     0.5672049     0.8821142   -10.3939011     3.6511367
  9.55000019 52.15000153  0.00646952 -0.02355521    -0.0000852     0.0006774    -0.0001981     0.0002998    -0.0981375     0.4999016    -5.9762882     3.2136388
 17.54999924 52.15000153  0.00482913 -0.01619004    -0.0002754     0.0002752    -0.0000912     0.0001211    -0.2557560     0.1759448    -2.8693613     1.2976012
 32.54999924 52.15000153  0.00174748 -0.00906031    -0.0001330     0.0000537    -0.0000338     0.0000044    -0.1264480     0.0199472    -1.0984214     0.0470873
 52.54999924 52.15000153  0.00032137 -0.00645667    -0.0000299     0.0000061    -0.0000234    -0.0000129    -0.0358495    -0.0076311    -0.7464410    -0.1386926
 77.55000305 52.15000153  0.00000000 -0.00604103    -0.0000068     0.0000000    -0.0000227    -0.0000035    -0.0158240    -0.0105231    -0.7159700    -0.0371674
  0.00000000 52.79999924  0.00000000 -0.03115713     0.0012337     0.0012337    -0.0004788     0.0000025     2.5332802     2.5332802   -14.3072025     0.0304527
  0.69999999 52.79999924  0.00085138 -0.03109835     0.0011988     0.0012163    -0.0004748     0.0000559     2.4581549     2.4896244   -14.2148161     0.6640143
  1.39999998 52.79999924  0.00167828 -0.03092556     0.0011727     0.0011988    -0.0004649     0.0001284     2.4088047     2.4556800   -13.9034637     1.5255429
  2.97499990 52.79999924  0.00335483 -0.03013851     0.0009473     0.0011277    -0.0004230     0.0002038     1.9474968     2.2721475   -12.7455536     2.4174993
  4.55000019 52.79999924  0.00466228 -0.02891184     0.0006480     0.0010247    -0.0003621     0.0003261     1.3396061     2.0175294   -11.0210696     3.8734031
  7.05000019 52.79999924  0.00571249 -0.02639791     0.0002571     0.0008103    -0.0002576     0.0002729     0.5491127     1.5448554    -7.9459531     3.2358797
  9.55000019 52.79999924  0.00594758 -0.02368322    -0.0000848     0.0006228    -0.0001859     0.0002807    -0.1665125     1.1069794    -5.9786969     3.3350479
 13.55000019 52.79999924  0.00536708 -0.01962106    -0.0001897     0.0003961    -0.0001168     0.0001694    -0.3918693     0.6625707    -3.8839272     2.0088575
 17.54999924 52.79999924  0.00442967 -0.01624829    -0.0002535     0.0002524    -0.0000792     0.0001103    -0.5356794     0.3748679    -2.7756350     1.3085931
 25.04999924 52.79999924  0.00286664 -0.01176009    -0.0001888     0.0001144    -0.0000407     0.0000601    -0.4042714     0.1415287    -1.4983757     0.7138514
 32.54999924 52.79999924  0.00159764 -0.00908160    -0.0001217     0.0000491    -0.0000273     0.0000026    -0.2695607     0.0378141    -1.0295695     0.0296394
 42.54999924 52.79999924  0.00080230 -0.00726226    -0.0000653     0.0000189    -0.0000206     0.0000076    -0.1529707    -0.0015298    -0.7683070     0.0908566
 52.54999924 52.79999924  0.00029198 -0.00647134    -0.0000271     0.0000056    -0.0000192    -0.0000124    -0.0747003    -0.0160080    -0.6929349    -0.1475030
 65.05000305 52.79999924  0.00011072 -0.00613798    -0.0000117     0.0000017    -0.0000195    -0.0000014    -0.0436431    -0.0195583    -0.6915925    -0.0164103
 77.55000305 52.79999924  0.00000000 -0.00605524    -0.0000060     0.0000000    -0.0000188    -0.0000034    -0.0315685    -0.0207051    -0.6652484    -0.0408815
  0.00000000 53.45000076  0.00000000 -0.03147049     0.0011261     0.0011261    -0.0004949     0.0000042     3.6130946     3.6130946   -15.6995157     0.0555230
  1.39999998 53.45000076  0.00153092 -0.03122796     0.0010700     0.0010935    -0.0004788     0.0001326     3.4318509     3.4981283   -15.2134888     1.7612035
  4.55000019 53.45000076  0.00424368 -0.02914463     0.0005864     0.0009327    -0.0003628     0.0003337     1.9001410     2.8751423   -11.7322037     4.4334504
  9.55000019 53.45000076  0.00538981 -0.02379626    -0.0000816     0.0005644    -0.0001718     0.0002716    -0.2468344     1.5720730    -5.9592128     3.6083930
 17.54999924 53.45000076  0.00401363 -0.01629321    -0.0002300     0.0002287    -0.0000679     0.0001009    -0.7637689     0.5277216    -2.6808892     1.3401731
 32.54999924 53.45000076  0.00144541 -0.00909606    -0.0001099     0.0000444    -0.0000215     0.0000004    -0.3834384     0.0510688    -0.9607124     0.0057414
 52.54999924 53.45000076  0.00026343 -0.00648173    -0.0000242     0.0000050    -0.0000154    -0.0000119    -0.1051646    -0.0229559    -0.6389906    -0.1582040
 77.55000305 53.45000076  0.00000000 -0.00606562    -0.0000053     0.0000000    -0.0000153    -0.0000034    -0.0441086    -0.0291198    -0.6141750    -0.0445436
  0.00000000 54.09999847  0.00000000 -0.03180052     0.0010197     0.0010197    -0.0005202     0.0000051     3.1489638     3.1489638   -17.0606303     0.0683590
  0.69999999 54.09999847  0.00070319 -0.03173558     0.0009894     0.0010046    -0.0005171     0.0000674     3.0433238     3.0859107   -17.0123823     0.8954073
  1.39999998 54.09999847  0.00138521 -0.03154796     0.0009683     0.0009894    -0.0005036     0.0001512     2.9858919     3.0455329   -16.5426280     2.0089615
  2.97499990 54.09999847  0.00276593 -0.03069902     0.0007760     0.0009297    -0.0004504     0.0002388     2.3913059     2.8242178   -14.8718147     3.1726641
  4.55000019 54.09999847  0.00382952 -0.02938345     0.0005250     0.0008417    -0.0003770     0.0003775     1.6162263     2.5077345   -12.5532756     5.0156457
  7.05000019 54.09999847  0.00467510 -0.02672022     0.0002010     0.0006631    -0.0002472     0.0003019     0.6382447     1.9393550    -8.2859379     4.0114261
  9.55000019 54.09999847  0.00483469 -0.02390659    -0.0000789     0.0005062    -0.0001696     0.0002916    -0.2670470     1.3805428    -5.9668539     3.8750639
 13.55000019 54.09999847  0.00435624 -0.01975617    -0.0001548     0.0003215    -0.0001006     0.0001694    -0.5118976     0.8290911    -3.6876122     2.2508183
 17.54999924 54.09999847  0.00359652 -0.01633653    -0.0002067     0.0002049    -0.0000651     0.0001025    -0.6938579     0.4651753    -2.5737935     1.3619613
 25.04999924 54.09999847  0.00231426 -0.01180284    -0.0001536     0.0000924    -0.0000311     0.0000559    -0.5202836     0.1723277    -1.3311301     0.7431990
 32.54999924 54.09999847  0.00129249 -0.00910958    -0.0000981     0.0000397    -0.0000199    -0.0000013    -0.3434457     0.0445982    -0.8858590    -0.0171985
 42.54999924 54.09999847  0.00064131 -0.00728328    -0.0000529     0.0000151    -0.0000149     0.0000069    -0.1957470    -0.0044002    -0.6506791     0.0914367
 52.54999924 54.09999847  0.00023476 -0.00649131    -0.0000213     0.0000045    -0.0000141    -0.0000126    -0.0935718    -0.0210221    -0.5854598    -0.1677189
 65.05000305 54.09999847  0.00008748 -0.00615859    -0.0000094     0.0000013    -0.0000146    -0.0000012    -0.0558523    -0.0256262    -0.5895921    -0.0162828
 77.55000305 54.09999847  0.00000000 -0.00607518    -0.0000046     0.0000000    -0.0000141    -0.0000033    -0.0396129    -0.0266425    -0.5649678    -0.0438334
  0.00000000 54.75000000  0.00000000 -0.03215017     0.0009110     0.0009110    -0.0005559     0.0000008     2.6580536     2.6580536   -18.8397951     0.0107559
  1.39999998 54.75000000  0.00123994 -0.03188560     0.0008669     0.0008857    -0.0005376     0.0001678     2.5257427     2.5785928   -18.2327658     2.2293112
  4.55000019 54.75000000  0.00341635 -0.02963560     0.0004638     0.0007508    -0.0003939     0.0004083     1.3284135     2.1366650   -13.4775441     5.4243494
  9.55000019 54.75000000  0.00428264 -0.02401643    -0.0000753     0.0004484    -0.0001664     0.0003057    -0.2821718     1.1924044    -5.9312851     4.0612855
 17.54999924 54.75000000  0.00317782 -0.01637785    -0.0001832     0.0001811    -0.0000623     0.0001036    -0.6230171     0.4027021    -2.4605003     1.3768349
 32.54999924 54.75000000  0.00113779 -0.00912197    -0.0000863     0.0000350    -0.0000183    -0.0000029    -0.3035185     0.0379379    -0.8110853    -0.0378821
 52.54999924 54.75000000  0.00020539 -0.00650007    -0.0000185     0.0000039    -0.0000129    -0.0000133    -0.0822236    -0.0191786    -0.5322137    -0.1764803
 77.55000305 54.75000000  0.00000000 -0.00608397    -0.0000039     0.0000000    -0.0000129    -0.0000033    -0.0352567    -0.0241938    -0.5159701    -0.0432234
  0.00000000 55.39999771  0.00000000 -0.03252324     0.0008001     0.0008001    -0.0007372    -0.0000036    17.3322419    17.3322419   -20.1478423    -0.0584540
  0.69999999 55.39999771  0.00055297 -0.03245540     0.0007798     0.0007900    -0.0007291     0.0000689    16.8450576    17.0489380   -20.0629722     1.0768351
  1.39999998 55.39999771  0.00109172 -0.03224680     0.0007638     0.0007798    -0.0007097     0.0001615    16.6491203    16.9709663   -19.2573164     2.5277656
  2.97499990 55.39999771  0.00217254 -0.03131717     0.0006044     0.0007303    -0.0006212     0.0002449    13.0734054    15.5999479   -17.2048554     3.8346897
  4.55000019 55.39999771  0.00299566 -0.02989549     0.0004026     0.0006584    -0.0005025     0.0003828     8.6754473    13.8117294   -14.2079488     5.9921045
  7.05000019 55.39999771  0.00363476 -0.02704171     0.0001470     0.0005156    -0.0003082     0.0002999     3.4621168    10.8628076    -8.4731385     4.6860113
  9.55000019 55.39999771  0.00373045 -0.02412289    -0.0000710     0.0003906    -0.0001822     0.0002809    -1.6554408     7.6117813    -5.9840892     4.4091562
 13.55000019 55.39999771  0.00334430 -0.01988193    -0.0001216     0.0002468    -0.0000929     0.0001550    -2.7776211     4.6184932    -3.4792774     2.4125931
 17.54999924 55.39999771  0.00275789 -0.01641746    -0.0001598     0.0001571    -0.0000443     0.0000898    -3.7658845     2.5970584    -2.4154956     1.4023372
 25.04999924 55.39999771  0.00175934 -0.01184083    -0.0001184     0.0000702    -0.0000109     0.0000505    -2.8024677     0.9839576    -1.1507010     0.7934139
 32.54999924 55.39999771  0.00098250 -0.00913342    -0.0000745     0.0000302    -0.0000046    -0.0000068    -1.8379707     0.2635886    -0.7922336    -0.1190271
 42.54999924 55.39999771  0.00047996 -0.00730089    -0.0000403     0.0000113    -0.0000035     0.0000075    -1.0323132     0.0038361    -0.5346347     0.1230312
 52.54999924 55.39999771  0.00017593 -0.00650803    -0.0000157     0.0000033    -0.0000062    -0.0000137    -0.4633402    -0.0818858    -0.4760504    -0.2201810
 65.05000305 55.39999771  0.00006428 -0.00617593    -0.0000070     0.0000010    -0.0000079    -0.0000007    -0.2748280    -0.1136980    -0.4961106    -0.0089738
 77.55000305 55.39999771  0.00000000 -0.00609196    -0.0000032     0.0000000    -0.0000078    -0.0000032    -0.1733135    -0.1080988    -0.4479066    -0.0515636
  0.00000000 56.04999924  0.00000000 -0.03308370     0.0006855     0.0006855    -0.0008421     0.0000038    24.9860003    24.9860003   -23.9526915     0.0719489
  1.39999998 56.04999924  0.00093052 -0.03278513     0.0006540     0.0006647    -0.0008109     0.0002293    23.8029778    24.2014510   -23.1141569     4.3262966
  4.55000019 56.04999924  0.00254465 -0.03026959     0.0003352     0.0005593    -0.0005518     0.0005435    12.0383413    20.4052317   -15.8253657    10.2550753
  9.55000019 56.04999924  0.00315044 -0.02424672    -0.0000662     0.0003299    -0.0001778     0.0003368    -3.1167116    11.6739000    -5.9148808     6.3545542
 17.54999924 56.04999924  0.00232003 -0.01643607    -0.0001343     0.0001322    -0.0000283     0.0000869    -5.9968672     3.9527056    -2.4086851     1.6389111
 32.54999924 56.04999924  0.00082145 -0.00912919    -0.0000622     0.0000252     0.0000054    -0.0000145    -2.8818585     0.3829769    -0.7843512    -0.2729433
 52.54999924 56.04999924  0.00014592 -0.00650857    -0.0000129     0.0000028    -0.0000009    -0.0000151    -0.7165104    -0.1294735    -0.4127304    -0.2840188
 77.55000305 56.04999924  0.00000000 -0.00609435    -0.0000027     0.0000000    -0.0000035    -0.0000031    -0.2692774    -0.1688675    -0.3754618    -0.0592752
