     COMPUTED NODAL POINT DISPLACEMENTS,
  NODE  R-COORD  Z-COORD  GRA DISP_R  GRA DISP_Z  SUR DISP_R  SUR DISP_Z
   324    13.00   376.00   0.114E-04  -0.190E+00   0.672E-03  -0.512E-02
   325    15.00   376.00   0.129E-04  -0.190E+00   0.753E-03  -0.501E-02
   326    19.00   376.00   0.161E-04  -0.190E+00   0.892E-03  -0.475E-02
   327    23.00   376.00   0.191E-04  -0.190E+00   0.998E-03  -0.446E-02
   328    31.00   376.00   0.257E-04  -0.190E+00   0.111E-02  -0.384E-02
   329    39.00   376.00   0.323E-04  -0.190E+00   0.111E-02  -0.324E-02
   330    55.00   376.00   0.425E-04  -0.190E+00   0.957E-03  -0.223E-02
   331    71.00   376.00   0.417E-04  -0.190E+00   0.719E-03  -0.151E-02
   332   103.00   376.00   0.347E-04  -0.190E+00   0.306E-03  -0.819E-03
   333   135.00   376.00   0.000E+00  -0.190E+00   0.000E+00  -0.600E-03
   334     0.00   379.00   0.000E+00  -0.190E+00   0.000E+00  -0.589E-02
   335     1.00   379.00   0.858E-06  -0.190E+00   0.633E-04  -0.589E-02
   336     2.00   379.00   0.172E-05  -0.190E+00   0.126E-03  -0.588E-02
   337     3.00   379.00   0.259E-05  -0.190E+00   0.189E-03  -0.587E-02
   338     4.00   379.00   0.342E-05  -0.190E+00   0.251E-03  -0.585E-02
   339     4.50   379.00   0.383E-05  -0.190E+00   0.281E-03  -0.584E-02
   340     5.00   379.00   0.425E-05  -0.190E+00   0.312E-03  -0.582E-02
   341     6.00   379.00   0.509E-05  -0.190E+00   0.372E-03  -0.580E-02
   342     7.00   379.00   0.593E-05  -0.190E+00   0.431E-03  -0.576E-02
   343     8.00   379.00   0.677E-05  -0.190E+00   0.488E-03  -0.572E-02
   344     9.00   379.00   0.762E-05  -0.190E+00   0.543E-03  -0.568E-02
   345    11.00   379.00   0.926E-05  -0.190E+00   0.649E-03  -0.558E-02
   346    15.00   379.00   0.124E-04  -0.190E+00   0.835E-03  -0.533E-02
   347    23.00   379.00   0.184E-04  -0.190E+00   0.109E-02  -0.470E-02
   348    39.00   379.00   0.318E-04  -0.190E+00   0.118E-02  -0.334E-02
   349    71.00   379.00   0.422E-04  -0.190E+00   0.725E-03  -0.150E-02
   350   135.00   379.00   0.000E+00  -0.190E+00   0.000E+00  -0.583E-03
   351     0.00   382.00   0.000E+00  -0.190E+00   0.000E+00  -0.634E-02
   352     0.50   382.00   0.380E-06  -0.190E+00   0.356E-04  -0.634E-02
   353     1.00   382.00   0.759E-06  -0.190E+00   0.712E-04  -0.634E-02
   354     1.50   382.00   0.113E-05  -0.190E+00   0.107E-03  -0.634E-02
   355     2.00   382.00   0.151E-05  -0.190E+00   0.142E-03  -0.633E-02
   356     2.50   382.00   0.189E-05  -0.190E+00   0.177E-03  -0.632E-02
   357     3.00   382.00   0.226E-05  -0.190E+00   0.213E-03  -0.631E-02
   358     3.50   382.00   0.264E-05  -0.190E+00   0.248E-03  -0.630E-02
   359     4.00   382.00   0.302E-05  -0.190E+00   0.282E-03  -0.629E-02
   360     4.25   382.00   0.322E-05  -0.190E+00   0.299E-03  -0.629E-02
   361     4.50   382.00   0.341E-05  -0.190E+00   0.317E-03  -0.628E-02
   362     4.75   382.00   0.360E-05  -0.190E+00   0.334E-03  -0.627E-02
   363     5.00   382.00   0.379E-05  -0.190E+00   0.351E-03  -0.626E-02
   364     5.50   382.00   0.416E-05  -0.190E+00   0.384E-03  -0.625E-02
   365     6.00   382.00   0.454E-05  -0.190E+00   0.418E-03  -0.623E-02
   366     6.50   382.00   0.492E-05  -0.190E+00   0.451E-03  -0.621E-02
   367     7.00   382.00   0.532E-05  -0.190E+00   0.483E-03  -0.619E-02
   368     7.50   382.00   0.573E-05  -0.190E+00   0.515E-03  -0.616E-02
   369     8.00   382.00   0.614E-05  -0.190E+00   0.547E-03  -0.614E-02
   370     8.50   382.00   0.656E-05  -0.190E+00   0.578E-03  -0.611E-02
   371     9.00   382.00   0.697E-05  -0.190E+00   0.609E-03  -0.609E-02
   372    10.00   382.00   0.780E-05  -0.190E+00   0.668E-03  -0.603E-02
   373    11.00   382.00   0.862E-05  -0.190E+00   0.725E-03  -0.597E-02
   374    13.00   382.00   0.102E-04  -0.190E+00   0.832E-03  -0.583E-02
   375    15.00   382.00   0.117E-04  -0.190E+00   0.928E-03  -0.568E-02
   376    19.00   382.00   0.148E-04  -0.190E+00   0.108E-02  -0.533E-02
   377    23.00   382.00   0.176E-04  -0.190E+00   0.119E-02  -0.495E-02
   378    31.00   382.00   0.242E-04  -0.190E+00   0.128E-02  -0.415E-02
   379    39.00   382.00   0.311E-04  -0.190E+00   0.124E-02  -0.343E-02
   380    55.00   382.00   0.429E-04  -0.190E+00   0.101E-02  -0.228E-02
   381    71.00   382.00   0.425E-04  -0.190E+00   0.726E-03  -0.149E-02
   382   103.00   382.00   0.379E-04  -0.190E+00   0.296E-03  -0.783E-03
   383   135.00   382.00   0.000E+00  -0.190E+00   0.000E+00  -0.566E-03
   384     0.00   384.00   0.000E+00  -0.191E+00   0.000E+00  -0.668E-02
   385     1.00   384.00   0.684E-06  -0.191E+00   0.774E-04  -0.667E-02
   386     2.00   384.00   0.138E-05  -0.191E+00   0.154E-03  -0.666E-02
   387     3.00   384.00   0.208E-05  -0.191E+00   0.231E-03  -0.664E-02
   388     4.00   384.00   0.279E-05  -0.191E+00   0.306E-03  -0.662E-02
   389     4.50   384.00   0.313E-05  -0.191E+00   0.344E-03  -0.660E-02
   390     5.00   384.00   0.347E-05  -0.191E+00   0.380E-03  -0.659E-02
   391     6.00   384.00   0.419E-05  -0.191E+00   0.453E-03  -0.655E-02
   392     7.00   384.00   0.490E-05  -0.191E+00   0.524E-03  -0.650E-02
   393     8.00   384.00   0.568E-05  -0.191E+00   0.592E-03  -0.645E-02
   394     9.00   384.00   0.648E-05  -0.191E+00   0.659E-03  -0.639E-02
   395    11.00   384.00   0.815E-05  -0.191E+00   0.783E-03  -0.625E-02
   396    15.00   384.00   0.112E-04  -0.191E+00   0.997E-03  -0.593E-02
   397    23.00   384.00   0.170E-04  -0.191E+00   0.127E-02  -0.513E-02
   398    39.00   384.00   0.306E-04  -0.191E+00   0.128E-02  -0.349E-02
   399    71.00   384.00   0.426E-04  -0.190E+00   0.724E-03  -0.149E-02
   400   135.00   384.00   0.000E+00  -0.190E+00   0.000E+00  -0.555E-03
   401     0.00   386.00   0.000E+00  -0.191E+00   0.000E+00  -0.704E-02
   402     0.50   386.00   0.315E-06  -0.191E+00   0.422E-04  -0.704E-02
   403     1.00   386.00   0.632E-06  -0.191E+00   0.843E-04  -0.703E-02
   404     1.50   386.00   0.935E-06  -0.191E+00   0.126E-03  -0.703E-02
   405     2.00   386.00   0.122E-05  -0.191E+00   0.168E-03  -0.702E-02
   406     2.50   386.00   0.151E-05  -0.191E+00   0.210E-03  -0.701E-02
   407     3.00   386.00   0.182E-05  -0.191E+00   0.251E-03  -0.700E-02
   408     3.50   386.00   0.213E-05  -0.191E+00   0.292E-03  -0.699E-02
   409     4.00   386.00   0.244E-05  -0.191E+00   0.333E-03  -0.697E-02
   410     4.25   386.00   0.261E-05  -0.191E+00   0.353E-03  -0.696E-02
   411     4.50   386.00   0.277E-05  -0.191E+00   0.374E-03  -0.695E-02
   412     4.75   386.00   0.294E-05  -0.191E+00   0.394E-03  -0.694E-02
   413     5.00   386.00   0.311E-05  -0.191E+00   0.414E-03  -0.693E-02
   414     5.50   386.00   0.349E-05  -0.191E+00   0.453E-03  -0.691E-02
   415     6.00   386.00   0.387E-05  -0.191E+00   0.492E-03  -0.689E-02
   416     6.50   386.00   0.424E-05  -0.191E+00   0.531E-03  -0.686E-02
   417     7.00   386.00   0.458E-05  -0.191E+00   0.569E-03  -0.684E-02
   418     7.50   386.00   0.490E-05  -0.191E+00   0.606E-03  -0.681E-02
   419     8.00   386.00   0.523E-05  -0.191E+00   0.643E-03  -0.678E-02
   420     8.50   386.00   0.558E-05  -0.191E+00   0.679E-03  -0.675E-02
   421     9.00   386.00   0.595E-05  -0.191E+00   0.714E-03  -0.671E-02
   422    10.00   386.00   0.676E-05  -0.191E+00   0.782E-03  -0.664E-02
   423    11.00   386.00   0.762E-05  -0.191E+00   0.847E-03  -0.656E-02
   424    13.00   386.00   0.922E-05  -0.191E+00   0.967E-03  -0.639E-02
   425    15.00   386.00   0.106E-04  -0.191E+00   0.107E-02  -0.619E-02
   426    19.00   386.00   0.137E-04  -0.191E+00   0.124E-02  -0.577E-02
   427    23.00   386.00   0.165E-04  -0.191E+00   0.134E-02  -0.531E-02
   428    31.00   386.00   0.231E-04  -0.191E+00   0.140E-02  -0.437E-02
   429    39.00   386.00   0.299E-04  -0.191E+00   0.132E-02  -0.354E-02
   430    55.00   386.00   0.422E-04  -0.191E+00   0.103E-02  -0.230E-02
   431    71.00   386.00   0.425E-04  -0.191E+00   0.720E-03  -0.148E-02
   432   103.00   386.00   0.395E-04  -0.191E+00   0.284E-03  -0.759E-03
   433   135.00   386.00   0.000E+00  -0.190E+00   0.000E+00  -0.545E-03
   434     0.00   387.00   0.000E+00  -0.191E+00   0.000E+00  -0.723E-02
   435     1.00   387.00   0.566E-06  -0.191E+00   0.880E-04  -0.723E-02
   436     2.00   387.00   0.117E-05  -0.191E+00   0.176E-03  -0.721E-02
   437     3.00   387.00   0.176E-05  -0.191E+00   0.262E-03  -0.719E-02
   438     4.00   387.00   0.235E-05  -0.191E+00   0.348E-03  -0.716E-02
   439     4.50   387.00   0.265E-05  -0.191E+00   0.390E-03  -0.714E-02
   440     5.00   387.00   0.296E-05  -0.191E+00   0.432E-03  -0.712E-02
   441     6.00   387.00   0.361E-05  -0.191E+00   0.514E-03  -0.707E-02
   442     7.00   387.00   0.428E-05  -0.191E+00   0.593E-03  -0.702E-02
   443     8.00   387.00   0.493E-05  -0.191E+00   0.670E-03  -0.695E-02
   444     9.00   387.00   0.565E-05  -0.191E+00   0.744E-03  -0.688E-02
   445    11.00   387.00   0.731E-05  -0.191E+00   0.882E-03  -0.672E-02
   446    15.00   387.00   0.102E-04  -0.191E+00   0.111E-02  -0.633E-02
   447    23.00   387.00   0.161E-04  -0.191E+00   0.138E-02  -0.540E-02
   448    39.00   387.00   0.296E-04  -0.191E+00   0.134E-02  -0.357E-02
   449    71.00   387.00   0.426E-04  -0.191E+00   0.716E-03  -0.148E-02
   450   135.00   387.00   0.000E+00  -0.191E+00   0.000E+00  -0.539E-03
   451     0.00   388.00   0.000E+00  -0.191E+00   0.000E+00  -0.743E-02
   452     0.50   388.00   0.232E-06  -0.191E+00   0.460E-04  -0.743E-02
   453     1.00   388.00   0.472E-06  -0.191E+00   0.920E-04  -0.743E-02
   454     1.50   388.00   0.739E-06  -0.191E+00   0.138E-03  -0.742E-02
   455     2.00   388.00   0.104E-05  -0.191E+00   0.184E-03  -0.741E-02
   456     2.50   388.00   0.135E-05  -0.191E+00   0.229E-03  -0.740E-02
   457     3.00   388.00   0.161E-05  -0.191E+00   0.274E-03  -0.739E-02
   458     3.50   388.00   0.187E-05  -0.191E+00   0.319E-03  -0.737E-02
   459     4.00   388.00   0.215E-05  -0.191E+00   0.364E-03  -0.736E-02
   460     4.25   388.00   0.230E-05  -0.191E+00   0.386E-03  -0.735E-02
   461     4.50   388.00   0.245E-05  -0.191E+00   0.408E-03  -0.734E-02
   462     4.75   388.00   0.260E-05  -0.191E+00   0.429E-03  -0.733E-02
   463     5.00   388.00   0.275E-05  -0.191E+00   0.451E-03  -0.731E-02
   464     5.50   388.00   0.303E-05  -0.191E+00   0.494E-03  -0.729E-02
   465     6.00   388.00   0.333E-05  -0.191E+00   0.536E-03  -0.726E-02
   466     6.50   388.00   0.365E-05  -0.191E+00   0.578E-03  -0.723E-02
   467     7.00   388.00   0.399E-05  -0.191E+00   0.619E-03  -0.720E-02
   468     7.50   388.00   0.430E-05  -0.191E+00   0.659E-03  -0.717E-02
   469     8.00   388.00   0.461E-05  -0.191E+00   0.699E-03  -0.714E-02
   470     8.50   388.00   0.494E-05  -0.191E+00   0.738E-03  -0.710E-02
   471     9.00   388.00   0.534E-05  -0.191E+00   0.776E-03  -0.706E-02
   472    10.00   388.00   0.615E-05  -0.191E+00   0.849E-03  -0.698E-02
   473    11.00   388.00   0.699E-05  -0.191E+00   0.918E-03  -0.689E-02
   474    13.00   388.00   0.848E-05  -0.191E+00   0.104E-02  -0.669E-02
   475    15.00   388.00   0.968E-05  -0.191E+00   0.116E-02  -0.648E-02
   476    19.00   388.00   0.127E-04  -0.191E+00   0.132E-02  -0.600E-02
   477    23.00   388.00   0.157E-04  -0.191E+00   0.143E-02  -0.550E-02
   478    31.00   388.00   0.228E-04  -0.191E+00   0.147E-02  -0.447E-02
   479    39.00   388.00   0.292E-04  -0.191E+00   0.136E-02  -0.359E-02
   480    55.00   388.00   0.413E-04  -0.191E+00   0.103E-02  -0.231E-02
   481    71.00   388.00   0.426E-04  -0.191E+00   0.712E-03  -0.147E-02
   482   103.00   388.00   0.400E-04  -0.191E+00   0.277E-03  -0.747E-03
   483   135.00   388.00   0.000E+00  -0.191E+00   0.000E+00  -0.534E-03
   484     0.00   388.50   0.000E+00  -0.191E+00   0.000E+00  -0.754E-02
   485     1.00   388.50   0.458E-06  -0.191E+00   0.941E-04  -0.753E-02
   486     2.00   388.50   0.987E-06  -0.191E+00   0.188E-03  -0.752E-02
   487     3.00   388.50   0.153E-05  -0.191E+00   0.280E-03  -0.749E-02
   488     4.00   388.50   0.203E-05  -0.191E+00   0.372E-03  -0.746E-02
   489     4.50   388.50   0.230E-05  -0.191E+00   0.417E-03  -0.744E-02
   490     5.00   388.50   0.258E-05  -0.191E+00   0.461E-03  -0.741E-02
   491     6.00   388.50   0.318E-05  -0.191E+00   0.548E-03  -0.736E-02
   492     7.00   388.50   0.374E-05  -0.191E+00   0.633E-03  -0.730E-02
   493     8.00   388.50   0.438E-05  -0.191E+00   0.714E-03  -0.723E-02
   494     9.00   388.50   0.513E-05  -0.191E+00   0.792E-03  -0.715E-02
   495    11.00   388.50   0.670E-05  -0.191E+00   0.937E-03  -0.698E-02
   496    15.00   388.50   0.946E-05  -0.191E+00   0.118E-02  -0.655E-02
   497    23.00   388.50   0.155E-04  -0.191E+00   0.145E-02  -0.554E-02
   498    39.00   388.50   0.291E-04  -0.191E+00   0.137E-02  -0.360E-02
   499    71.00   388.50   0.426E-04  -0.191E+00   0.710E-03  -0.147E-02
   500   135.00   388.50   0.000E+00  -0.191E+00   0.000E+00  -0.532E-03
   501     0.00   389.00   0.000E+00  -0.191E+00   0.000E+00  -0.764E-02
   502     0.50   389.00   0.253E-06  -0.191E+00   0.482E-04  -0.764E-02
   503     1.00   389.00   0.482E-06  -0.191E+00   0.963E-04  -0.764E-02
   504     1.50   389.00   0.710E-06  -0.191E+00   0.144E-03  -0.763E-02
   505     2.00   389.00   0.916E-06  -0.191E+00   0.192E-03  -0.762E-02
   506     2.50   389.00   0.113E-05  -0.191E+00   0.240E-03  -0.761E-02
   507     3.00   389.00   0.139E-05  -0.191E+00   0.287E-03  -0.760E-02
   508     3.50   389.00   0.166E-05  -0.191E+00   0.334E-03  -0.758E-02
   509     4.00   389.00   0.193E-05  -0.191E+00   0.380E-03  -0.756E-02
   510     4.25   389.00   0.206E-05  -0.191E+00   0.403E-03  -0.755E-02
   511     4.50   389.00   0.218E-05  -0.191E+00   0.426E-03  -0.754E-02
   512     4.75   389.00   0.231E-05  -0.191E+00   0.449E-03  -0.753E-02
   513     5.00   389.00   0.244E-05  -0.191E+00   0.472E-03  -0.752E-02
   514     5.50   389.00   0.271E-05  -0.191E+00   0.516E-03  -0.749E-02
   515     6.00   389.00   0.299E-05  -0.191E+00   0.561E-03  -0.746E-02
   516     6.50   389.00   0.324E-05  -0.191E+00   0.604E-03  -0.743E-02
   517     7.00   389.00   0.348E-05  -0.191E+00   0.647E-03  -0.740E-02
   518     7.50   389.00   0.376E-05  -0.191E+00   0.689E-03  -0.736E-02
   519     8.00   389.00   0.415E-05  -0.191E+00   0.730E-03  -0.733E-02
   520     8.50   389.00   0.456E-05  -0.191E+00   0.770E-03  -0.729E-02
   521     9.00   389.00   0.489E-05  -0.191E+00   0.809E-03  -0.725E-02
   522    10.00   389.00   0.557E-05  -0.191E+00   0.885E-03  -0.716E-02
   523    11.00   389.00   0.641E-05  -0.191E+00   0.956E-03  -0.706E-02
   524    13.00   389.00   0.808E-05  -0.191E+00   0.109E-02  -0.685E-02
   525    15.00   389.00   0.921E-05  -0.191E+00   0.120E-02  -0.663E-02
   526    19.00   389.00   0.120E-04  -0.191E+00   0.137E-02  -0.612E-02
   527    23.00   389.00   0.152E-04  -0.191E+00   0.147E-02  -0.559E-02
   528    31.00   389.00   0.229E-04  -0.191E+00   0.150E-02  -0.453E-02
   529    39.00   389.00   0.290E-04  -0.191E+00   0.138E-02  -0.362E-02
   530    55.00   389.00   0.406E-04  -0.191E+00   0.103E-02  -0.231E-02
   531    71.00   389.00   0.427E-04  -0.191E+00   0.707E-03  -0.147E-02
   532   103.00   389.00   0.402E-04  -0.191E+00   0.273E-03  -0.740E-03
   533   135.00   389.00   0.000E+00  -0.191E+00   0.000E+00  -0.530E-03
   534     0.00   389.50   0.000E+00  -0.191E+00   0.000E+00  -0.775E-02
   535     1.00   389.50   0.423E-06  -0.191E+00   0.985E-04  -0.775E-02
   536     2.00   389.50   0.812E-06  -0.191E+00   0.197E-03  -0.773E-02
   537     3.00   389.50   0.125E-05  -0.191E+00   0.293E-03  -0.771E-02
   538     4.00   389.50   0.175E-05  -0.191E+00   0.389E-03  -0.767E-02
   539     4.50   389.50   0.203E-05  -0.191E+00   0.436E-03  -0.765E-02
   540     5.00   389.50   0.228E-05  -0.191E+00   0.482E-03  -0.762E-02
   541     6.00   389.50   0.273E-05  -0.191E+00   0.573E-03  -0.756E-02
   542     7.00   389.50   0.325E-05  -0.191E+00   0.661E-03  -0.750E-02
   543     8.00   389.50   0.394E-05  -0.191E+00   0.746E-03  -0.742E-02
   544     9.00   389.50   0.464E-05  -0.191E+00   0.827E-03  -0.734E-02
   545    11.00   389.50   0.620E-05  -0.191E+00   0.976E-03  -0.715E-02
   546    15.00   389.50   0.895E-05  -0.191E+00   0.122E-02  -0.670E-02
   547    23.00   389.50   0.149E-04  -0.191E+00   0.149E-02  -0.564E-02
   548    39.00   389.50   0.289E-04  -0.191E+00   0.139E-02  -0.363E-02
   549    71.00   389.50   0.428E-04  -0.191E+00   0.705E-03  -0.147E-02
   550   135.00   389.50   0.000E+00  -0.191E+00   0.000E+00  -0.527E-03
   551     0.00   390.00   0.000E+00  -0.191E+00   0.000E+00  -0.786E-02
   552     0.50   390.00   0.163E-06  -0.191E+00   0.505E-04  -0.786E-02
   553     1.00   390.00   0.350E-06  -0.191E+00   0.101E-03  -0.786E-02
   554     1.50   390.00   0.539E-06  -0.191E+00   0.151E-03  -0.785E-02
   555     2.00   390.00   0.743E-06  -0.191E+00   0.201E-03  -0.784E-02
   556     2.50   390.00   0.946E-06  -0.191E+00   0.251E-03  -0.783E-02
   557     3.00   390.00   0.112E-05  -0.191E+00   0.300E-03  -0.782E-02
   558     3.50   390.00   0.130E-05  -0.191E+00   0.349E-03  -0.780E-02
   559     4.00   390.00   0.150E-05  -0.191E+00   0.398E-03  -0.778E-02
   560     4.25   390.00   0.162E-05  -0.191E+00   0.422E-03  -0.777E-02
   561     4.50   390.00   0.176E-05  -0.191E+00   0.446E-03  -0.775E-02
   562     4.75   390.00   0.192E-05  -0.191E+00   0.470E-03  -0.774E-02
   563     5.00   390.00   0.207E-05  -0.191E+00   0.493E-03  -0.773E-02
   564     5.50   390.00   0.232E-05  -0.191E+00   0.540E-03  -0.770E-02
   565     6.00   390.00   0.252E-05  -0.191E+00   0.586E-03  -0.767E-02
   566     6.50   390.00   0.275E-05  -0.191E+00   0.631E-03  -0.764E-02
   567     7.00   390.00   0.306E-05  -0.191E+00   0.676E-03  -0.760E-02
   568     7.50   390.00   0.337E-05  -0.191E+00   0.719E-03  -0.756E-02
   569     8.00   390.00   0.366E-05  -0.191E+00   0.762E-03  -0.752E-02
   570     8.50   390.00   0.399E-05  -0.191E+00   0.804E-03  -0.748E-02
   571     9.00   390.00   0.435E-05  -0.191E+00   0.845E-03  -0.744E-02
   572    10.00   390.00   0.509E-05  -0.191E+00   0.923E-03  -0.734E-02
   573    11.00   390.00   0.595E-05  -0.191E+00   0.997E-03  -0.724E-02
   574    13.00   390.00   0.765E-05  -0.191E+00   0.113E-02  -0.702E-02
   575    15.00   390.00   0.867E-05  -0.191E+00   0.125E-02  -0.678E-02
   576    19.00   390.00   0.111E-04  -0.191E+00   0.142E-02  -0.624E-02
   577    23.00   390.00   0.146E-04  -0.191E+00   0.151E-02  -0.569E-02
   578    31.00   390.00   0.229E-04  -0.191E+00   0.153E-02  -0.458E-02
   579    39.00   390.00   0.288E-04  -0.191E+00   0.140E-02  -0.364E-02
   580    55.00   390.00   0.397E-04  -0.191E+00   0.103E-02  -0.231E-02
   581    71.00   390.00   0.429E-04  -0.191E+00   0.702E-03  -0.147E-02
   582   103.00   390.00   0.403E-04  -0.191E+00   0.269E-03  -0.734E-03
   583   135.00   390.00   0.000E+00  -0.191E+00   0.000E+00  -0.525E-03
   584     0.00   390.50   0.000E+00  -0.191E+00   0.000E+00  -0.798E-02
   585     1.00   390.50   0.307E-06  -0.191E+00   0.103E-03  -0.797E-02
   586     2.00   390.50   0.628E-06  -0.191E+00   0.206E-03  -0.796E-02
   587     3.00   390.50   0.105E-05  -0.191E+00   0.307E-03  -0.793E-02
   588     4.00   390.50   0.153E-05  -0.191E+00   0.407E-03  -0.789E-02
   589     4.50   390.50   0.176E-05  -0.191E+00   0.456E-03  -0.786E-02
   590     5.00   390.50   0.200E-05  -0.191E+00   0.505E-03  -0.784E-02
   591     6.00   390.50   0.241E-05  -0.191E+00   0.600E-03  -0.778E-02
   592     7.00   390.50   0.290E-05  -0.191E+00   0.691E-03  -0.771E-02
   593     8.00   390.50   0.352E-05  -0.191E+00   0.779E-03  -0.763E-02
   594     9.00   390.50   0.416E-05  -0.191E+00   0.863E-03  -0.754E-02
   595    11.00   390.50   0.566E-05  -0.191E+00   0.102E-02  -0.734E-02
   596    15.00   390.50   0.828E-05  -0.191E+00   0.127E-02  -0.686E-02
   597    23.00   390.50   0.143E-04  -0.191E+00   0.153E-02  -0.574E-02
   598    39.00   390.50   0.287E-04  -0.191E+00   0.141E-02  -0.365E-02
   599    71.00   390.50   0.430E-04  -0.191E+00   0.698E-03  -0.146E-02
   600   135.00   390.50   0.000E+00  -0.191E+00   0.000E+00  -0.522E-03
   601     0.00   391.00   0.000E+00  -0.191E+00   0.000E+00  -0.810E-02
   602     0.50   391.00   0.165E-06  -0.191E+00   0.529E-04  -0.809E-02
   603     1.00   391.00   0.294E-06  -0.191E+00   0.106E-03  -0.809E-02
   604     1.50   391.00   0.398E-06  -0.191E+00   0.158E-03  -0.808E-02
   605     2.00   391.00   0.526E-06  -0.191E+00   0.211E-03  -0.807E-02
   606     2.50   391.00   0.698E-06  -0.191E+00   0.263E-03  -0.806E-02
   607     3.00   391.00   0.932E-06  -0.191E+00   0.315E-03  -0.804E-02
   608     3.50   391.00   0.118E-05  -0.191E+00   0.366E-03  -0.802E-02
   609     4.00   391.00   0.141E-05  -0.191E+00   0.417E-03  -0.800E-02
   610     4.25   391.00   0.154E-05  -0.191E+00   0.442E-03  -0.799E-02
   611     4.50   391.00   0.165E-05  -0.191E+00   0.467E-03  -0.798E-02
   612     4.75   391.00   0.176E-05  -0.191E+00   0.492E-03  -0.796E-02
   613     5.00   391.00   0.187E-05  -0.191E+00   0.517E-03  -0.795E-02
   614     5.50   391.00   0.206E-05  -0.191E+00   0.565E-03  -0.792E-02
   615     6.00   391.00   0.226E-05  -0.191E+00   0.613E-03  -0.789E-02
   616     6.50   391.00   0.248E-05  -0.191E+00   0.661E-03  -0.785E-02
