

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                  511      |      (0.000e+00, -1.977e-05)
                  512      |      (0.000e+00, -1.479e-04)
                  513      |      (2.201e-06, -1.476e-04)
                  514      |      (4.378e-06, -1.469e-04)
                  515      |      (6.506e-06, -1.458e-04)
                  516      |      (8.564e-06, -1.442e-04)
                  517      |      (1.053e-05, -1.423e-04)
                  518      |      (1.698e-05, -1.311e-04)
                  519      |      (2.242e-05, -1.025e-04)
                  520      |      (1.684e-05, -5.236e-05)
                  521      |      (0.000e+00, -2.024e-05)
                  522      |      (0.000e+00, -1.387e-04)
                  523      |      (1.031e-06, -1.386e-04)
                  524      |      (2.059e-06, -1.385e-04)
                  525      |      (3.082e-06, -1.382e-04)
                  526      |      (4.097e-06, -1.379e-04)
                  527      |      (5.102e-06, -1.374e-04)
                  528      |      (6.094e-06, -1.369e-04)
                  529      |      (7.070e-06, -1.362e-04)
                  530      |      (8.029e-06, -1.355e-04)
                  531      |      (8.967e-06, -1.346e-04)
                  532      |      (9.884e-06, -1.337e-04)
                  533      |      (1.320e-05, -1.293e-04)
                  534      |      (1.605e-05, -1.238e-04)
                  535      |      (1.974e-05, -1.117e-04)
                  536      |      (2.164e-05, -9.806e-05)
                  537      |      (2.098e-05, -7.297e-05)
                  538      |      (1.703e-05, -5.170e-05)
                  539      |      (8.077e-06, -2.828e-05)
                  540      |      (0.000e+00, -2.076e-05)
                  541      |      (0.000e+00, -1.301e-04)
                  542      |      (1.923e-06, -1.299e-04)
                  543      |      (3.827e-06, -1.294e-04)
                  544      |      (5.696e-06, -1.285e-04)
                  545      |      (7.510e-06, -1.273e-04)
                  546      |      (9.255e-06, -1.257e-04)
                  547      |      (1.512e-05, -1.169e-04)
                  548      |      (2.075e-05, -9.375e-05)
                  549      |      (1.702e-05, -5.095e-05)
                  550      |      (0.000e+00, -2.129e-05)
                  551      |      (0.000e+00, -1.222e-04)
                  552      |      (8.970e-07, -1.222e-04)
                  553      |      (1.792e-06, -1.220e-04)
                  554      |      (2.683e-06, -1.218e-04)
                  555      |      (3.568e-06, -1.216e-04)
                  556      |      (4.445e-06, -1.212e-04)
                  557      |      (5.312e-06, -1.208e-04)
                  558      |      (6.167e-06, -1.203e-04)
