

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                 0785      |      (-1.385932e-07, 5.929850e-06, -1.659491e-05, 6.395491e-05)
                 0786      |      (-2.571102e-06, 5.449462e-06, -1.283989e-05, 6.457146e-05)
                 0787      |      (-7.303701e-06, 3.862155e-06, -4.232090e-06, 5.597580e-05)
                 0788      |      (-8.144083e-06, 2.094938e-06, 3.126302e-07, 4.014570e-05)
                 0789      |      (-6.788504e-06, 6.514849e-07, 1.618064e-06, 2.646962e-05)
                 0790      |      (-5.403359e-06, -3.685277e-07, 2.029376e-06, 1.679907e-05)
                 0791      |      (-4.201045e-06, -1.041003e-06, 2.193590e-06, 1.036962e-05)
                 0792      |      (-3.019159e-06, -1.430923e-06, 2.088743e-06, 6.352951e-06)
                 0793      |      (-1.872721e-06, -1.584817e-06, 1.741637e-06, 4.034888e-06)
                 0794      |      (-8.432285e-07, -1.550273e-06, 1.253799e-06, 2.767172e-06)
                 0795      |      (5.948761e-09, -1.378502e-06, 7.298983e-07, 2.020688e-06)
                 0796      |      (6.444831e-07, -1.120004e-06, 2.487088e-07, 1.462128e-06)
                 0797      |      (1.072054e-06, -8.199371e-07, -1.451303e-07, 9.650273e-07)
                 0798      |      (1.306560e-06, -5.152411e-07, -4.352784e-07, 5.294391e-07)
                 0799      |      (1.367910e-06, -2.344249e-07, -6.179037e-07, 1.750822e-07)
                 0800      |      (1.254607e-06, -3.621343e-10, -6.808291e-07, -9.280433e-08)
                 0801      |      (9.974791e-06, 9.974791e-06, -3.236443e-05, 9.615412e-09)
                 0802      |      (9.969115e-06, 9.971954e-06, -3.235967e-05, 2.215263e-06)
                 0803      |      (9.963733e-06, 9.969202e-06, -3.234492e-05, 4.439331e-06)
                 0804      |      (9.947525e-06, 9.964674e-06, -3.232021e-05, 6.661315e-06)
                 0805      |      (9.931192e-06, 9.958314e-06, -3.228485e-05, 8.905902e-06)
                 0806      |      (9.903050e-06, 9.950104e-06, -3.223848e-05, 1.115286e-05)
                 0807      |      (9.874934e-06, 9.939894e-06, -3.217987e-05, 1.343546e-05)
                 0808      |      (9.832847e-06, 9.927627e-06, -3.210799e-05, 1.571424e-05)
                 0809      |      (9.790931e-06, 9.913136e-06, -3.202109e-05, 1.805244e-05)
                 0810      |      (9.730848e-06, 9.896243e-06, -3.191698e-05, 2.038030e-05)
                 0811      |      (9.671176e-06, 9.876674e-06, -3.179295e-05, 2.278030e-05)
                 0812      |      (9.585780e-06, 9.854157e-06, -3.164541e-05, 2.517078e-05)
                 0813      |      (9.501076e-06, 9.828200e-06, -3.147010e-05, 2.764691e-05)
                 0814      |      (9.378151e-06, 9.798357e-06, -3.126120e-05, 3.009774e-05)
                 0815      |      (9.256174e-06, 9.763919e-06, -3.101296e-05, 3.265798e-05)
                 0816      |      (9.076412e-06, 9.724144e-06, -3.071629e-05, 3.516763e-05)
                 0817      |      (8.897937e-06, 9.677971e-06, -3.036322e-05, 3.779877e-05)
                 0818      |      (8.633520e-06, 9.624424e-06, -2.994200e-05, 4.034676e-05)
                 0819      |      (8.370333e-06, 9.561938e-06, -2.944169e-05, 4.302488e-05)
                 0820      |      (7.985358e-06, 9.489183e-06, -2.884804e-05, 4.555107e-05)
                 0821      |      (7.600683e-06, 9.404302e-06, -2.814931e-05, 4.821781e-05)
                 0822      |      (7.054972e-06, 9.305504e-06, -2.733062e-05, 5.062496e-05)
                 0823      |      (6.507895e-06, 9.190688e-06, -2.638044e-05, 5.316279e-05)
                 0824      |      (5.769135e-06, 9.058092e-06, -2.529139e-05, 5.529499e-05)
                 0825      |      (5.026635e-06, 8.905582e-06, -2.405490e-05, 5.753280e-05)
                 0826      |      (4.090780e-06, 8.731646e-06, -2.267745e-05, 5.917350e-05)
                 0827      |      (3.147560e-06, 8.535239e-06, -2.116313e-05, 6.088509e-05)
                 0828      |      (2.056275e-06, 8.315306e-06, -1.953307e-05, 6.180634e-05)
                 0829      |      (9.616021e-07, 8.072353e-06, -1.780884e-05, 6.276342e-05)
                 0830      |      (-1.848413e-07, 7.807315e-06, -1.603501e-05, 6.279948e-05)
                 0831      |      (-1.463768e-06, 7.522306e-06, -1.424150e-05, 6.328240e-05)
                 0832      |      (-3.976595e-06, 6.675717e-06, -9.628726e-06, 5.946885e-05)
                 0833      |      (-6.374961e-06, 5.776888e-06, -5.910003e-06, 5.540844e-05)
                 0834      |      (-7.186747e-06, 4.746345e-06, -2.851294e-06, 4.729033e-05)
                 0835      |      (-7.862874e-06, 3.811081e-06, -1.005642e-06, 4.028512e-05)
                 0836      |      (-7.430854e-06, 2.876000e-06, 1.545819e-07, 3.282807e-05)
                 0837      |      (-7.063489e-06, 2.106713e-06, 8.070828e-07, 2.669032e-05)
                 0838      |      (-6.484713e-06, 1.379837e-06, 1.273581e-06, 2.144476e-05)
                 0839      |      (-5.944919e-06, 8.038956e-07, 1.582182e-06, 1.699624e-05)
                 0840      |      (-5.380807e-06, 2.733501e-07, 1.833458e-06, 1.364263e-05)
                 0841      |      (-4.815981e-06, -1.340388e-07, 1.976907e-06, 1.057262e-05)
                 0842      |      (-4.208498e-06, -4.931975e-07, 2.035629e-06, 8.611292e-06)
                 0843      |      (-3.597850e-06, -7.519384e-07, 2.005900e-06, 6.553690e-06)
                 0844      |      (-2.980223e-06, -9.599005e-07, 1.892345e-06, 5.560029e-06)
                 0845      |      (-2.363527e-06, -1.089825e-06, 1.727860e-06, 4.213640e-06)
                 0846      |      (-1.798718e-06, -1.171032e-06, 1.506437e-06, 3.806871e-06)
                 0847      |      (-1.236162e-06, -1.197298e-06, 1.271625e-06, 2.913062e-06)
                 0848      |      (-7.691159e-07, -1.181307e-06, 1.010390e-06, 2.773694e-06)
                 0849      |      (-3.043886e-07, -1.132342e-06, 7.630692e-07, 2.131527e-06)
                 0850      |      (4.542823e-08, -1.050132e-06, 5.141922e-07, 2.056952e-06)
                 0851      |      (3.935070e-07, -9.537214e-07, 2.930386e-07, 1.540965e-06)
                 0852      |      (6.279162e-07, -8.336946e-07, 8.664365e-08, 1.461050e-06)
                 0853      |      (8.616750e-07, -7.138608e-07, -9.038737e-08, 1.017227e-06)
                 0854      |      (9.937723e-07, -5.793064e-07, -2.434719e-07, 9.463863e-07)
                 0855      |      (1.126259e-06, -4.548898e-07, -3.720195e-07, 5.606189e-07)
                 0856      |      (1.168629e-06, -3.235221e-07, -4.703138e-07, 5.273026e-07)
                 0857      |      (1.213072e-06, -2.086728e-07, -5.495719e-07, 1.897458e-07)
                 0858      |      (1.167613e-06, -9.388987e-08, -5.903290e-07, 1.948679e-07)
                 0859      |      (1.120993e-06, -3.167135e-10, -6.100545e-07, -9.252553e-08)
                 0860      |      (1.287320e-05, 1.287320e-05, -3.467427e-05, 1.206894e-08)
                 0861      |      (1.284923e-05, 1.286101e-05, -3.464384e-05, 4.393483e-06)
                 0862      |      (1.277920e-05, 1.283756e-05, -3.455105e-05, 8.813896e-06)
                 0863      |      (1.265994e-05, 1.279823e-05, -3.439142e-05, 1.329670e-05)
                 0864      |      (1.248691e-05, 1.274202e-05, -3.415607e-05, 1.786481e-05)
                 0865      |      (1.225157e-05, 1.266742e-05, -3.382971e-05, 2.253871e-05)
                 0866      |      (1.193912e-05, 1.257205e-05, -3.338822e-05, 2.734106e-05)
                 0867      |      (1.152599e-05, 1.245211e-05, -3.279466e-05, 3.226964e-05)
                 0868      |      (1.097649e-05, 1.230194e-05, -3.199609e-05, 3.729861e-05)
                 0869      |      (1.024098e-05, 1.211381e-05, -3.092295e-05, 4.237070e-05)
                 0870      |      (9.258445e-06, 1.187745e-05, -2.949117e-05, 4.735694e-05)
                 0871      |      (7.965633e-06, 1.158059e-05, -2.761532e-05, 5.204251e-05)
                 0872      |      (6.318293e-06, 1.121083e-05, -2.523752e-05, 5.612105e-05)
                 0873      |      (4.325240e-06, 1.075798e-05, -2.236178e-05, 5.920209e-05)
                 0874      |      (2.075583e-06, 1.021818e-05, -1.909239e-05, 6.089270e-05)
                 0875      |      (-3.652050e-07, 9.598101e-06, -1.563679e-05, 6.135920e-05)
                 0876      |      (-5.489877e-06, 7.691074e-06, -7.494066e-06, 5.414134e-05)
                 0877      |      (-7.577888e-06, 5.524458e-06, -2.299039e-06, 3.984772e-05)
                 0878      |      (-7.335270e-06, 3.559476e-06, -6.274325e-10, 2.657947e-05)
                 0879      |      (-6.489513e-06, 1.974176e-06, 1.143055e-06, 1.701799e-05)
                 0880      |      (-5.431777e-06, 7.709157e-07, 1.765499e-06, 1.068952e-05)
                 0881      |      (-4.175456e-06, -7.465845e-08, 1.924862e-06, 6.716986e-06)
                 0882      |      (-2.852751e-06, -5.961133e-07, 1.713990e-06, 4.378218e-06)
                 0883      |      (-1.627676e-06, -8.451999e-07, 1.288675e-06, 3.053293e-06)
                 0884      |      (-6.136581e-07, -8.867420e-07, 7.953827e-07, 2.238689e-06)
                 0885      |      (1.432665e-07, -7.877765e-07, 3.366548e-07, 1.616597e-06)
                 0886      |      (6.517897e-07, -6.079756e-07, -3.618820e-08, 1.067038e-06)
                 0887      |      (9.462922e-07, -3.946378e-07, -3.091682e-07, 5.904493e-07)
                 0888      |      (1.058440e-06, -1.829630e-07, -4.815781e-07, 2.040380e-07)
                 0889      |      (9.874719e-07, -2.723761e-10, -5.395669e-07, -9.215662e-08)
                 0890      |      (1.578426e-05, 1.578426e-05, -3.698296e-05, 9.775989e-09)
                 0891      |      (1.576515e-05, 1.577471e-05, -3.697268e-05, 2.164813e-06)
                 0892      |      (1.574717e-05, 1.576545e-05, -3.694164e-05, 4.338654e-06)
                 0893      |      (1.569330e-05, 1.575037e-05, -3.688964e-05, 6.509785e-06)
                 0894      |      (1.563905e-05, 1.572922e-05, -3.681614e-05, 8.704251e-06)
                 0895      |      (1.554750e-05, 1.570212e-05, -3.672060e-05, 1.089947e-05)
                 0896      |      (1.545588e-05, 1.566865e-05, -3.660191e-05, 1.313145e-05)
                 0897      |      (1.532427e-05, 1.562890e-05, -3.645890e-05, 1.535626e-05)
                 0898      |      (1.519273e-05, 1.558257e-05, -3.629008e-05, 1.764188e-05)
                 0899      |      (1.501658e-05, 1.552950e-05, -3.609312e-05, 1.991085e-05)
                 0900      |      (1.484076e-05, 1.546935e-05, -3.586566e-05, 2.225330e-05)
                 0901      |      (1.461281e-05, 1.540192e-05, -3.560450e-05, 2.457528e-05)
                 0902      |      (1.438538e-05, 1.532661e-05, -3.530575e-05, 2.698369e-05)
                 0903      |      (1.409464e-05, 1.524306e-05, -3.496452e-05, 2.934923e-05)
                 0904      |      (1.380443e-05, 1.515064e-05, -3.457608e-05, 3.182363e-05)
                 0905      |      (1.343472e-05, 1.504861e-05, -3.413300e-05, 3.422126e-05)
                 0906      |      (1.306572e-05, 1.493611e-05, -3.362897e-05, 3.673766e-05)
                 0907      |      (1.259582e-05, 1.481239e-05, -3.305562e-05, 3.913546e-05)
                 0908      |      (1.212638e-05, 1.467611e-05, -3.240435e-05, 4.165768e-05)
                 0909      |      (1.153191e-05, 1.452630e-05, -3.166608e-05, 4.398609e-05)
                 0910      |      (1.093682e-05, 1.436172e-05, -3.083286e-05, 4.644639e-05)
                 0911      |      (1.019415e-05, 1.418096e-05, -2.989614e-05, 4.860770e-05)
                 0912      |      (9.449737e-06, 1.398278e-05, -2.884925e-05, 5.089024e-05)
                 0913      |      (8.545958e-06, 1.376613e-05, -2.769103e-05, 5.274697e-05)
                 0914      |      (7.639170e-06, 1.352975e-05, -2.641756e-05, 5.470354e-05)
                 0915      |      (6.585564e-06, 1.327294e-05, -2.503780e-05, 5.608357e-05)
                 0916      |      (5.526713e-06, 1.299562e-05, -2.355824e-05, 5.753927e-05)
                 0917      |      (4.366252e-06, 1.269732e-05, -2.199630e-05, 5.827958e-05)
                 0918      |      (3.204495e-06, 1.237911e-05, -2.037014e-05, 5.907129e-05)
                 0919      |      (2.017341e-06, 1.204227e-05, -1.871186e-05, 5.906531e-05)
                 0920      |      (7.246082e-07, 1.168870e-05, -1.704357e-05, 5.948418e-05)
                 0921      |      (-1.987633e-06, 1.067291e-05, -1.272955e-05, 5.620943e-05)
                 0922      |      (-4.632987e-06, 9.613284e-06, -9.087192e-06, 5.287807e-05)
                 0923      |      (-6.031429e-06, 8.385924e-06, -5.816142e-06, 4.562329e-05)
                 0924      |      (-7.310707e-06, 7.240593e-06, -3.589305e-06, 3.936241e-05)
                 0925      |      (-7.448472e-06, 6.044758e-06, -1.912934e-06, 3.225863e-05)
                 0926      |      (-7.615046e-06, 5.013305e-06, -8.059992e-07, 2.641588e-05)
                 0927      |      (-7.312114e-06, 3.991651e-06, 7.514646e-08, 2.131258e-05)
                 0928      |      (-7.040391e-06, 3.144252e-06, 7.037508e-07, 1.700802e-05)
                 0929      |      (-6.544867e-06, 2.329488e-06, 1.216869e-06, 1.376631e-05)
                 0930      |      (-6.051025e-06, 1.674918e-06, 1.554296e-06, 1.078973e-05)
                 0931      |      (-5.402919e-06, 1.067983e-06, 1.765459e-06, 8.890072e-06)
                 0932      |      (-4.753767e-06, 6.015652e-07, 1.843920e-06, 6.871940e-06)
                 0933      |      (-4.046361e-06, 1.915943e-07, 1.811277e-06, 5.887682e-06)
                 0934      |      (-3.341353e-06, -1.032485e-07, 1.700070e-06, 4.538961e-06)
                 0935      |      (-2.677993e-06, -3.414845e-07, 1.517459e-06, 4.110019e-06)
                 0936      |      (-2.018244e-06, -4.936749e-07, 1.305605e-06, 3.191993e-06)
                 0937      |      (-1.468485e-06, -5.961534e-07, 1.063946e-06, 3.018192e-06)
                 0938      |      (-9.221138e-07, -6.414868e-07, 8.275625e-07, 2.345315e-06)
                 0939      |      (-5.131472e-07, -6.478172e-07, 5.926865e-07, 2.236382e-06)
                 0940      |      (-1.064109e-07, -6.220204e-07, 3.801357e-07, 1.692046e-06)
                 0941      |      (1.682115e-07, -5.686035e-07, 1.866067e-07, 1.583232e-06)
                 0942      |      (4.422504e-07, -5.021853e-07, 1.787348e-08, 1.116841e-06)
                 0943      |      (6.040225e-07, -4.182115e-07, -1.242721e-07, 1.022879e-06)
                 0944      |      (7.665250e-07, -3.344280e-07, -2.464500e-07, 6.205298e-07)
                 0945      |      (8.337390e-07, -2.414395e-07, -3.370834e-07, 5.679864e-07)
                 0946      |      (9.039216e-07, -1.572678e-07, -4.136119e-07, 2.188309e-07)
                 0947      |      (8.800946e-07, -7.114257e-08, -4.499662e-07, 2.063963e-07)
                 0948      |      (8.540366e-07, -2.274722e-10, -4.690318e-07, -9.182852e-08)
                 0949      |      (1.871546e-05, 1.871546e-05, -3.937331e-05, 1.222438e-08)
                 0950      |      (1.866514e-05, 1.868993e-05, -3.932100e-05, 4.215992e-06)
                 0951      |      (1.851863e-05, 1.864082e-05, -3.916255e-05, 8.457685e-06)
                 0952      |      (1.827109e-05, 1.855886e-05, -3.889351e-05, 1.275873e-05)
                 0953      |      (1.791727e-05, 1.844271e-05, -3.850532e-05, 1.713873e-05)
                 0954      |      (1.744824e-05, 1.829067e-05, -3.798383e-05, 2.161253e-05)
                 0955      |      (1.684988e-05, 1.810039e-05, -3.730811e-05, 2.619397e-05)
                 0956      |      (1.610184e-05, 1.786833e-05, -3.644746e-05, 3.086812e-05)
                 0957      |      (1.517592e-05, 1.758958e-05, -3.536035e-05, 3.559306e-05)
                 0958      |      (1.403627e-05, 1.725811e-05, -3.399634e-05, 4.029502e-05)
                 0959      |      (1.264423e-05, 1.686639e-05, -3.229920e-05, 4.483540e-05)
